week_start_date,vegetable,location,month,week_of_year,fuel_price,price,temp,rainfall
4/5/2024,cucumber,ratnapura,4,14,363,100,28.57,1.74
4/5/2024,green beans,ampara,4,14,363,280,28.29,1.13
4/5/2024,green beans,anuradhapura,4,14,363,240,29.86,2.5
4/5/2024,green beans,badulla,4,14,363,220,26.29,1.56
4/5/2024,green beans,colombo,4,14,363,630,30.16,2.36
4/5/2024,green beans,dambulla,4,14,363,200,29.86,2.5
4/5/2024,green beans,galle,4,14,363,230,30.27,2.87
4/5/2024,green beans,gampaha,4,14,363,,29.7,2.47
4/5/2024,green beans,jaffna,4,14,363,220,30.17,0.59
4/5/2024,green beans,kaluthara,4,14,363,260,30.27,2.87
4/5/2024,green beans,kandy,4,14,363,280,25.86,1.13
4/5/2024,green beans,meegoda,4,14,363,360,30.27,2.87
4/5/2024,green beans,monaragala,4,14,363,230,28.86,3.96
4/5/2024,green beans,nuwaraeliya,4,14,363,400,19.14,0.16
4/5/2024,green beans,ratnapura,4,14,363,210,28.57,1.74
4/5/2024,ladies fingers,ampara,4,14,363,160,28.29,1.13
4/5/2024,ladies fingers,anuradhapura,4,14,363,150,29.86,2.5
4/5/2024,ladies fingers,badulla,4,14,363,240,26.29,1.56
4/5/2024,ladies fingers,colombo,4,14,363,335,30.16,2.36
4/5/2024,ladies fingers,dambulla,4,14,363,150,29.86,2.5
4/5/2024,ladies fingers,galle,4,14,363,110,30.27,2.87
4/5/2024,ladies fingers,gampaha,4,14,363,,29.7,2.47
4/5/2024,ladies fingers,jaffna,4,14,363,110,30.17,0.59
4/5/2024,ladies fingers,kaluthara,4,14,363,160,30.27,2.87
4/5/2024,ladies fingers,kandy,4,14,363,130,25.86,1.13
4/5/2024,ladies fingers,meegoda,4,14,363,195,30.27,2.87
4/5/2024,ladies fingers,monaragala,4,14,363,160,28.86,3.96
4/5/2024,ladies fingers,nuwaraeliya,4,14,363,145,19.14,0.16
4/5/2024,ladies fingers,ratnapura,4,14,363,110,28.57,1.74
4/5/2024,leeks,ampara,4,14,363,290,28.29,1.13
4/5/2024,leeks,anuradhapura,4,14,363,300,29.86,2.5
4/5/2024,leeks,badulla,4,14,363,220,26.29,1.56
4/5/2024,leeks,colombo,4,14,363,540,30.16,2.36
4/5/2024,leeks,dambulla,4,14,363,290,29.86,2.5
4/5/2024,leeks,galle,4,14,363,220,30.27,2.87
4/5/2024,leeks,gampaha,4,14,363,,29.7,2.47
4/5/2024,leeks,jaffna,4,14,363,255,30.17,0.59
4/5/2024,leeks,kaluthara,4,14,363,280,30.27,2.87
4/5/2024,leeks,kandy,4,14,363,250,25.86,1.13
4/5/2024,leeks,meegoda,4,14,363,280,30.27,2.87
4/5/2024,leeks,monaragala,4,14,363,300,28.86,3.96
4/5/2024,leeks,nuwaraeliya,4,14,363,270,19.14,0.16
4/5/2024,leeks,ratnapura,4,14,363,220,28.57,1.74
4/5/2024,luffa,ampara,4,14,363,240,28.29,1.13
4/5/2024,luffa,anuradhapura,4,14,363,260,29.86,2.5
4/5/2024,luffa,badulla,4,14,363,320,26.29,1.56
4/5/2024,luffa,colombo,4,14,363,450,30.16,2.36
4/5/2024,luffa,dambulla,4,14,363,190,29.86,2.5
4/5/2024,luffa,galle,4,14,363,170,30.27,2.87
4/5/2024,luffa,gampaha,4,14,363,,29.7,2.47
4/5/2024,luffa,jaffna,4,14,363,,30.17,0.59
4/5/2024,luffa,kaluthara,4,14,363,230,30.27,2.87
4/5/2024,luffa,kandy,4,14,363,220,25.86,1.13
4/5/2024,luffa,meegoda,4,14,363,280,30.27,2.87
4/5/2024,luffa,monaragala,4,14,363,280,28.86,3.96
4/5/2024,luffa,nuwaraeliya,4,14,363,250,19.14,0.16
4/5/2024,luffa,ratnapura,4,14,363,220,28.57,1.74
4/5/2024,pumpkin,ampara,4,14,363,260,28.29,1.13
4/5/2024,pumpkin,anuradhapura,4,14,363,220,29.86,2.5
4/5/2024,pumpkin,badulla,4,14,363,240,26.29,1.56
4/5/2024,pumpkin,colombo,4,14,363,260,30.16,2.36
4/5/2024,pumpkin,dambulla,4,14,363,200,29.86,2.5
4/5/2024,pumpkin,galle,4,14,363,170,30.27,2.87
4/5/2024,pumpkin,gampaha,4,14,363,,29.7,2.47
4/5/2024,pumpkin,jaffna,4,14,363,155,30.17,0.59
4/5/2024,pumpkin,kaluthara,4,14,363,240,30.27,2.87
4/5/2024,pumpkin,kandy,4,14,363,220,25.86,1.13
4/5/2024,pumpkin,meegoda,4,14,363,210,30.27,2.87
4/5/2024,pumpkin,monaragala,4,14,363,200,28.86,3.96
4/5/2024,pumpkin,nuwaraeliya,4,14,363,265,19.14,0.16
4/5/2024,pumpkin,ratnapura,4,14,363,260,28.57,1.74
4/5/2024,snake gourd,ampara,4,14,363,240,28.29,1.13
4/5/2024,snake gourd,anuradhapura,4,14,363,200,29.86,2.5
4/5/2024,snake gourd,badulla,4,14,363,320,26.29,1.56
4/5/2024,snake gourd,colombo,4,14,363,365,30.16,2.36
4/5/2024,snake gourd,dambulla,4,14,363,240,29.86,2.5
4/5/2024,snake gourd,galle,4,14,363,170,30.27,2.87
4/5/2024,snake gourd,gampaha,4,14,363,,29.7,2.47
4/5/2024,snake gourd,jaffna,4,14,363,130,30.17,0.59
4/5/2024,snake gourd,kaluthara,4,14,363,220,30.27,2.87
4/5/2024,snake gourd,kandy,4,14,363,170,25.86,1.13
4/5/2024,snake gourd,meegoda,4,14,363,220,30.27,2.87
4/5/2024,snake gourd,monaragala,4,14,363,260,28.86,3.96
4/5/2024,snake gourd,nuwaraeliya,4,14,363,190,19.14,0.16
4/5/2024,snake gourd,ratnapura,4,14,363,155,28.57,1.74
4/5/2024,tomato,ampara,4,14,363,240,28.29,1.13
4/5/2024,tomato,anuradhapura,4,14,363,210,29.86,2.5
4/5/2024,tomato,badulla,4,14,363,220,26.29,1.56
4/5/2024,tomato,colombo,4,14,363,740,30.16,2.36
4/5/2024,tomato,dambulla,4,14,363,210,29.86,2.5
4/5/2024,tomato,galle,4,14,363,210,30.27,2.87
4/5/2024,tomato,gampaha,4,14,363,,29.7,2.47
4/5/2024,tomato,jaffna,4,14,363,95,30.17,0.59
4/5/2024,tomato,kaluthara,4,14,363,260,30.27,2.87
4/5/2024,tomato,kandy,4,14,363,280,25.86,1.13
4/5/2024,tomato,meegoda,4,14,363,260,30.27,2.87
4/5/2024,tomato,monaragala,4,14,363,200,28.86,3.96
4/5/2024,tomato,nuwaraeliya,4,14,363,200,19.14,0.16
4/5/2024,tomato,ratnapura,4,14,363,250,28.57,1.74
4/12/2024,beet root,ampara,4,15,363,300,28.43,3.6
4/12/2024,beet root,anuradhapura,4,15,363,280,28.74,4.73
4/12/2024,beet root,badulla,4,15,363,220,25.57,3.97
4/12/2024,beet root,colombo,4,15,363,725,29.11,10.94
4/12/2024,beet root,dambulla,4,15,363,300,28.74,4.73
4/12/2024,beet root,galle,4,15,363,210,29.09,11.34
4/12/2024,beet root,gampaha,4,15,363,,28.3,8.46
4/12/2024,beet root,jaffna,4,15,363,265,29.59,3.16
4/12/2024,beet root,kaluthara,4,15,363,260,29.09,11.34
4/12/2024,beet root,kandy,4,15,363,220,24.86,5.14
4/12/2024,beet root,meegoda,4,15,363,280,29.09,11.34
4/12/2024,beet root,monaragala,4,15,363,340,28.14,9.84
4/12/2024,beet root,nuwaraeliya,4,15,363,250,19,1.2
4/12/2024,beet root,ratnapura,4,15,363,230,28,16.96
4/12/2024,brinjal,ampara,4,15,363,240,28.43,3.6
4/12/2024,brinjal,anuradhapura,4,15,363,280,28.74,4.73
4/12/2024,brinjal,badulla,4,15,363,220,25.57,3.97
4/12/2024,brinjal,colombo,4,15,363,700,29.11,10.94
4/12/2024,brinjal,dambulla,4,15,363,280,28.74,4.73
4/12/2024,brinjal,galle,4,15,363,230,29.09,11.34
4/12/2024,brinjal,gampaha,4,15,363,,28.3,8.46
4/12/2024,brinjal,jaffna,4,15,363,135,29.59,3.16
4/12/2024,brinjal,kaluthara,4,15,363,320,29.09,11.34
4/12/2024,brinjal,kandy,4,15,363,280,24.86,5.14
4/12/2024,brinjal,meegoda,4,15,363,420,29.09,11.34
4/12/2024,brinjal,monaragala,4,15,363,280,28.14,9.84
4/12/2024,brinjal,nuwaraeliya,4,15,363,330,19,1.2
4/12/2024,brinjal,ratnapura,4,15,363,210,28,16.96
4/12/2024,cabbage,ampara,4,15,363,320,28.43,3.6
4/12/2024,cabbage,anuradhapura,4,15,363,280,28.74,4.73
4/12/2024,cabbage,badulla,4,15,363,240,25.57,3.97
4/12/2024,cabbage,colombo,4,15,363,675,29.11,10.94
4/12/2024,cabbage,dambulla,4,15,363,330,28.74,4.73
4/12/2024,cabbage,galle,4,15,363,210,29.09,11.34
4/12/2024,cabbage,gampaha,4,15,363,,28.3,8.46
4/12/2024,cabbage,jaffna,4,15,363,165,29.59,3.16
4/12/2024,cabbage,kaluthara,4,15,363,280,29.09,11.34
4/12/2024,cabbage,kandy,4,15,363,220,24.86,5.14
4/12/2024,cabbage,meegoda,4,15,363,320,29.09,11.34
4/12/2024,cabbage,monaragala,4,15,363,300,28.14,9.84
4/12/2024,cabbage,nuwaraeliya,4,15,363,250,19,1.2
4/12/2024,cabbage,ratnapura,4,15,363,260,28,16.96
4/12/2024,carrot,ampara,4,15,363,380,28.43,3.6
4/12/2024,carrot,anuradhapura,4,15,363,380,28.74,4.73
4/12/2024,carrot,badulla,4,15,363,310,25.57,3.97
4/12/2024,carrot,colombo,4,15,363,850,29.11,10.94
4/12/2024,carrot,dambulla,4,15,363,380,28.74,4.73
4/12/2024,carrot,galle,4,15,363,330,29.09,11.34
4/12/2024,carrot,gampaha,4,15,363,,28.3,8.46
4/12/2024,carrot,jaffna,4,15,363,365,29.59,3.16
4/12/2024,carrot,kaluthara,4,15,363,310,29.09,11.34
4/12/2024,carrot,kandy,4,15,363,465,24.86,5.14
4/12/2024,carrot,meegoda,4,15,363,360,29.09,11.34
4/12/2024,carrot,monaragala,4,15,363,360,28.14,9.84
4/12/2024,carrot,nuwaraeliya,4,15,363,380,19,1.2
4/12/2024,carrot,ratnapura,4,15,363,360,28,16.96
4/12/2024,cucumber,ampara,4,15,363,160,28.43,3.6
4/12/2024,cucumber,anuradhapura,4,15,363,140,28.74,4.73
4/12/2024,cucumber,badulla,4,15,363,200,25.57,3.97
4/12/2024,cucumber,colombo,4,15,363,230,29.11,10.94
4/12/2024,cucumber,dambulla,4,15,363,130,28.74,4.73
4/12/2024,cucumber,galle,4,15,363,100,29.09,11.34
4/12/2024,cucumber,gampaha,4,15,363,,28.3,8.46
4/12/2024,cucumber,jaffna,4,15,363,120,29.59,3.16
4/12/2024,cucumber,kaluthara,4,15,363,150,29.09,11.34
4/12/2024,cucumber,kandy,4,15,363,130,24.86,5.14
4/12/2024,cucumber,meegoda,4,15,363,130,29.09,11.34
4/12/2024,cucumber,monaragala,4,15,363,130,28.14,9.84
4/12/2024,cucumber,nuwaraeliya,4,15,363,165,19,1.2
4/12/2024,cucumber,ratnapura,4,15,363,100,28,16.96
4/12/2024,green beans,ampara,4,15,363,280,28.43,3.6
4/12/2024,green beans,anuradhapura,4,15,363,240,28.74,4.73
4/12/2024,green beans,badulla,4,15,363,220,25.57,3.97
4/12/2024,green beans,colombo,4,15,363,630,29.11,10.94
4/12/2024,green beans,dambulla,4,15,363,200,28.74,4.73
4/12/2024,green beans,galle,4,15,363,230,29.09,11.34
4/12/2024,green beans,gampaha,4,15,363,,28.3,8.46
4/12/2024,green beans,jaffna,4,15,363,220,29.59,3.16
4/12/2024,green beans,kaluthara,4,15,363,260,29.09,11.34
4/12/2024,green beans,kandy,4,15,363,280,24.86,5.14
4/12/2024,green beans,meegoda,4,15,363,360,29.09,11.34
4/12/2024,green beans,monaragala,4,15,363,230,28.14,9.84
4/12/2024,green beans,nuwaraeliya,4,15,363,400,19,1.2
4/12/2024,green beans,ratnapura,4,15,363,210,28,16.96
4/12/2024,ladies fingers,ampara,4,15,363,160,28.43,3.6
4/12/2024,ladies fingers,anuradhapura,4,15,363,150,28.74,4.73
4/12/2024,ladies fingers,badulla,4,15,363,240,25.57,3.97
4/12/2024,ladies fingers,colombo,4,15,363,335,29.11,10.94
4/12/2024,ladies fingers,dambulla,4,15,363,150,28.74,4.73
4/12/2024,ladies fingers,galle,4,15,363,110,29.09,11.34
4/12/2024,ladies fingers,gampaha,4,15,363,,28.3,8.46
4/12/2024,ladies fingers,jaffna,4,15,363,110,29.59,3.16
4/12/2024,ladies fingers,kaluthara,4,15,363,160,29.09,11.34
4/12/2024,ladies fingers,kandy,4,15,363,130,24.86,5.14
4/12/2024,ladies fingers,meegoda,4,15,363,195,29.09,11.34
4/12/2024,ladies fingers,monaragala,4,15,363,160,28.14,9.84
4/12/2024,ladies fingers,nuwaraeliya,4,15,363,145,19,1.2
4/12/2024,ladies fingers,ratnapura,4,15,363,110,28,16.96
4/12/2024,leeks,ampara,4,15,363,290,28.43,3.6
4/12/2024,leeks,anuradhapura,4,15,363,300,28.74,4.73
4/12/2024,leeks,badulla,4,15,363,220,25.57,3.97
4/12/2024,leeks,colombo,4,15,363,540,29.11,10.94
4/12/2024,leeks,dambulla,4,15,363,290,28.74,4.73
4/12/2024,leeks,galle,4,15,363,220,29.09,11.34
4/12/2024,leeks,gampaha,4,15,363,,28.3,8.46
4/12/2024,leeks,jaffna,4,15,363,255,29.59,3.16
4/12/2024,leeks,kaluthara,4,15,363,280,29.09,11.34
4/12/2024,leeks,kandy,4,15,363,250,24.86,5.14
4/12/2024,leeks,meegoda,4,15,363,280,29.09,11.34
4/12/2024,leeks,monaragala,4,15,363,300,28.14,9.84
4/12/2024,leeks,nuwaraeliya,4,15,363,270,19,1.2
4/12/2024,leeks,ratnapura,4,15,363,220,28,16.96
4/12/2024,luffa,ampara,4,15,363,240,28.43,3.6
4/12/2024,luffa,anuradhapura,4,15,363,260,28.74,4.73
4/12/2024,luffa,badulla,4,15,363,320,25.57,3.97
4/12/2024,luffa,colombo,4,15,363,450,29.11,10.94
4/12/2024,luffa,dambulla,4,15,363,190,28.74,4.73
4/12/2024,luffa,galle,4,15,363,170,29.09,11.34
4/12/2024,luffa,gampaha,4,15,363,,28.3,8.46
4/12/2024,luffa,jaffna,4,15,363,,29.59,3.16
4/12/2024,luffa,kaluthara,4,15,363,230,29.09,11.34
4/12/2024,luffa,kandy,4,15,363,220,24.86,5.14
4/12/2024,luffa,meegoda,4,15,363,280,29.09,11.34
4/12/2024,luffa,monaragala,4,15,363,280,28.14,9.84
4/12/2024,luffa,nuwaraeliya,4,15,363,250,19,1.2
4/12/2024,luffa,ratnapura,4,15,363,220,28,16.96
4/12/2024,pumpkin,ampara,4,15,363,260,28.43,3.6
4/12/2024,pumpkin,anuradhapura,4,15,363,220,28.74,4.73
4/12/2024,pumpkin,badulla,4,15,363,240,25.57,3.97
4/12/2024,pumpkin,colombo,4,15,363,260,29.11,10.94
4/12/2024,pumpkin,dambulla,4,15,363,200,28.74,4.73
4/12/2024,pumpkin,galle,4,15,363,170,29.09,11.34
4/12/2024,pumpkin,gampaha,4,15,363,,28.3,8.46
4/12/2024,pumpkin,jaffna,4,15,363,155,29.59,3.16
4/12/2024,pumpkin,kaluthara,4,15,363,240,29.09,11.34
4/12/2024,pumpkin,kandy,4,15,363,220,24.86,5.14
4/12/2024,pumpkin,meegoda,4,15,363,210,29.09,11.34
4/12/2024,pumpkin,monaragala,4,15,363,200,28.14,9.84
4/12/2024,pumpkin,nuwaraeliya,4,15,363,265,19,1.2
4/12/2024,pumpkin,ratnapura,4,15,363,260,28,16.96
4/12/2024,snake gourd,ampara,4,15,363,240,28.43,3.6
4/12/2024,snake gourd,anuradhapura,4,15,363,200,28.74,4.73
4/12/2024,snake gourd,badulla,4,15,363,320,25.57,3.97
4/12/2024,snake gourd,colombo,4,15,363,365,29.11,10.94
4/12/2024,snake gourd,dambulla,4,15,363,240,28.74,4.73
4/12/2024,snake gourd,galle,4,15,363,170,29.09,11.34
4/12/2024,snake gourd,gampaha,4,15,363,,28.3,8.46
4/12/2024,snake gourd,jaffna,4,15,363,130,29.59,3.16
4/12/2024,snake gourd,kaluthara,4,15,363,220,29.09,11.34
4/12/2024,snake gourd,kandy,4,15,363,170,24.86,5.14
4/12/2024,snake gourd,meegoda,4,15,363,220,29.09,11.34
4/12/2024,snake gourd,monaragala,4,15,363,260,28.14,9.84
4/12/2024,snake gourd,nuwaraeliya,4,15,363,190,19,1.2
4/12/2024,snake gourd,ratnapura,4,15,363,155,28,16.96
4/12/2024,tomato,ampara,4,15,363,240,28.43,3.6
4/12/2024,tomato,anuradhapura,4,15,363,210,28.74,4.73
4/12/2024,tomato,badulla,4,15,363,220,25.57,3.97
4/12/2024,tomato,colombo,4,15,363,740,29.11,10.94
4/12/2024,tomato,dambulla,4,15,363,210,28.74,4.73
4/12/2024,tomato,galle,4,15,363,210,29.09,11.34
4/12/2024,tomato,gampaha,4,15,363,,28.3,8.46
4/12/2024,tomato,jaffna,4,15,363,95,29.59,3.16
4/12/2024,tomato,kaluthara,4,15,363,260,29.09,11.34
4/12/2024,tomato,kandy,4,15,363,280,24.86,5.14
4/12/2024,tomato,meegoda,4,15,363,260,29.09,11.34
4/12/2024,tomato,monaragala,4,15,363,200,28.14,9.84
4/12/2024,tomato,nuwaraeliya,4,15,363,200,19,1.2
4/12/2024,tomato,ratnapura,4,15,363,250,28,16.96
4/19/2024,beet root,ampara,4,16,363,360,29,0.57
4/19/2024,beet root,anuradhapura,4,16,363,320,30.26,0.81
4/19/2024,beet root,badulla,4,16,363,280,26.29,1.59
4/19/2024,beet root,colombo,4,16,363,325,30.5,1.77
4/19/2024,beet root,dambulla,4,16,363,260,30.26,0.81
4/19/2024,beet root,galle,4,16,363,225,30.67,1.94
4/19/2024,beet root,gampaha,4,16,363,,29.5,1.77
4/19/2024,beet root,jaffna,4,16,363,320,31.03,0.24
4/19/2024,beet root,kaluthara,4,16,363,235,30.67,1.94
4/19/2024,beet root,kandy,4,16,363,260,25.71,2.16
4/19/2024,beet root,meegoda,4,16,363,280,30.67,1.94
4/19/2024,beet root,monaragala,4,16,363,360,29,1.93
4/19/2024,beet root,nuwaraeliya,4,16,363,230,18.86,0.4
4/19/2024,beet root,ratnapura,4,16,363,250,29,3.81
4/19/2024,brinjal,ampara,4,16,363,240,29,0.57
4/19/2024,brinjal,anuradhapura,4,16,363,220,30.26,0.81
4/19/2024,brinjal,badulla,4,16,363,330,26.29,1.59
4/19/2024,brinjal,colombo,4,16,363,235,30.5,1.77
4/19/2024,brinjal,dambulla,4,16,363,190,30.26,0.81
4/19/2024,brinjal,galle,4,16,363,230,30.67,1.94
4/19/2024,brinjal,gampaha,4,16,363,,29.5,1.77
4/19/2024,brinjal,jaffna,4,16,363,115,31.03,0.24
4/19/2024,brinjal,kaluthara,4,16,363,250,30.67,1.94
4/19/2024,brinjal,kandy,4,16,363,180,25.71,2.16
4/19/2024,brinjal,meegoda,4,16,363,200,30.67,1.94
4/19/2024,brinjal,monaragala,4,16,363,280,29,1.93
4/19/2024,brinjal,nuwaraeliya,4,16,363,190,18.86,0.4
4/19/2024,brinjal,ratnapura,4,16,363,230,29,3.81
4/19/2024,cabbage,ampara,4,16,363,310,29,0.57
4/19/2024,cabbage,anuradhapura,4,16,363,260,30.26,0.81
4/19/2024,cabbage,badulla,4,16,363,280,26.29,1.59
4/19/2024,cabbage,colombo,4,16,363,300,30.5,1.77
4/19/2024,cabbage,dambulla,4,16,363,220,30.26,0.81
4/19/2024,cabbage,galle,4,16,363,260,30.67,1.94
4/19/2024,cabbage,gampaha,4,16,363,,29.5,1.77
4/19/2024,cabbage,jaffna,4,16,363,180,31.03,0.24
4/19/2024,cabbage,kaluthara,4,16,363,300,30.67,1.94
4/19/2024,cabbage,kandy,4,16,363,150,25.71,2.16
4/19/2024,cabbage,meegoda,4,16,363,320,30.67,1.94
4/19/2024,cabbage,monaragala,4,16,363,280,29,1.93
4/19/2024,cabbage,nuwaraeliya,4,16,363,230,18.86,0.4
4/19/2024,cabbage,ratnapura,4,16,363,240,29,3.81
4/19/2024,carrot,ampara,4,16,363,400,29,0.57
4/19/2024,carrot,anuradhapura,4,16,363,380,30.26,0.81
4/19/2024,carrot,badulla,4,16,363,320,26.29,1.59
4/19/2024,carrot,colombo,4,16,363,320,30.5,1.77
4/19/2024,carrot,dambulla,4,16,363,300,30.26,0.81
4/19/2024,carrot,galle,4,16,363,340,30.67,1.94
4/19/2024,carrot,gampaha,4,16,363,,29.5,1.77
4/19/2024,carrot,jaffna,4,16,363,365,31.03,0.24
4/19/2024,carrot,kaluthara,4,16,363,360,30.67,1.94
4/19/2024,carrot,kandy,4,16,363,340,25.71,2.16
4/19/2024,carrot,meegoda,4,16,363,315,30.67,1.94
4/19/2024,carrot,monaragala,4,16,363,320,29,1.93
4/19/2024,carrot,nuwaraeliya,4,16,363,270,18.86,0.4
4/19/2024,carrot,ratnapura,4,16,363,325,29,3.81
4/19/2024,cucumber,ampara,4,16,363,220,29,0.57
4/19/2024,cucumber,anuradhapura,4,16,363,200,30.26,0.81
4/19/2024,cucumber,badulla,4,16,363,140,26.29,1.59
4/19/2024,cucumber,colombo,4,16,363,210,30.5,1.77
4/19/2024,cucumber,dambulla,4,16,363,180,30.26,0.81
4/19/2024,cucumber,galle,4,16,363,130,30.67,1.94
4/19/2024,cucumber,gampaha,4,16,363,,29.5,1.77
4/19/2024,cucumber,jaffna,4,16,363,190,31.03,0.24
4/19/2024,cucumber,kaluthara,4,16,363,190,30.67,1.94
4/19/2024,cucumber,kandy,4,16,363,220,25.71,2.16
4/19/2024,cucumber,meegoda,4,16,363,190,30.67,1.94
4/19/2024,cucumber,monaragala,4,16,363,190,29,1.93
4/19/2024,cucumber,nuwaraeliya,4,16,363,190,18.86,0.4
4/19/2024,cucumber,ratnapura,4,16,363,190,29,3.81
4/19/2024,green beans,ampara,4,16,363,250,29,0.57
4/19/2024,green beans,anuradhapura,4,16,363,290,30.26,0.81
4/19/2024,green beans,badulla,4,16,363,140,26.29,1.59
4/19/2024,green beans,colombo,4,16,363,310,30.5,1.77
4/19/2024,green beans,dambulla,4,16,363,190,30.26,0.81
4/19/2024,green beans,galle,4,16,363,270,30.67,1.94
4/19/2024,green beans,gampaha,4,16,363,,29.5,1.77
4/19/2024,green beans,jaffna,4,16,363,325,31.03,0.24
4/19/2024,green beans,kaluthara,4,16,363,320,30.67,1.94
4/19/2024,green beans,kandy,4,16,363,220,25.71,2.16
4/19/2024,green beans,meegoda,4,16,363,300,30.67,1.94
4/19/2024,green beans,monaragala,4,16,363,280,29,1.93
4/19/2024,green beans,nuwaraeliya,4,16,363,250,18.86,0.4
4/19/2024,green beans,ratnapura,4,16,363,260,29,3.81
4/19/2024,ladies fingers,ampara,4,16,363,170,29,0.57
4/19/2024,ladies fingers,anuradhapura,4,16,363,190,30.26,0.81
4/19/2024,ladies fingers,badulla,4,16,363,140,26.29,1.59
4/19/2024,ladies fingers,colombo,4,16,363,220,30.5,1.77
4/19/2024,ladies fingers,dambulla,4,16,363,170,30.26,0.81
4/19/2024,ladies fingers,galle,4,16,363,120,30.67,1.94
4/19/2024,ladies fingers,gampaha,4,16,363,,29.5,1.77
4/19/2024,ladies fingers,jaffna,4,16,363,130,31.03,0.24
4/19/2024,ladies fingers,kaluthara,4,16,363,210,30.67,1.94
4/19/2024,ladies fingers,kandy,4,16,363,180,25.71,2.16
4/19/2024,ladies fingers,meegoda,4,16,363,200,30.67,1.94
4/19/2024,ladies fingers,monaragala,4,16,363,200,29,1.93
4/19/2024,ladies fingers,nuwaraeliya,4,16,363,170,18.86,0.4
4/19/2024,ladies fingers,ratnapura,4,16,363,170,29,3.81
4/19/2024,leeks,ampara,4,16,363,300,29,0.57
4/19/2024,leeks,anuradhapura,4,16,363,300,30.26,0.81
4/19/2024,leeks,badulla,4,16,363,280,26.29,1.59
4/19/2024,leeks,colombo,4,16,363,255,30.5,1.77
4/19/2024,leeks,dambulla,4,16,363,290,30.26,0.81
4/19/2024,leeks,galle,4,16,363,230,30.67,1.94
4/19/2024,leeks,gampaha,4,16,363,,29.5,1.77
4/19/2024,leeks,jaffna,4,16,363,280,31.03,0.24
4/19/2024,leeks,kaluthara,4,16,363,270,30.67,1.94
4/19/2024,leeks,kandy,4,16,363,250,25.71,2.16
4/19/2024,leeks,meegoda,4,16,363,285,30.67,1.94
4/19/2024,leeks,monaragala,4,16,363,280,29,1.93
4/19/2024,leeks,nuwaraeliya,4,16,363,255,18.86,0.4
4/19/2024,leeks,ratnapura,4,16,363,300,29,3.81
4/19/2024,luffa,ampara,4,16,363,240,29,0.57
4/19/2024,luffa,anuradhapura,4,16,363,240,30.26,0.81
4/19/2024,luffa,badulla,4,16,363,320,26.29,1.59
4/19/2024,luffa,colombo,4,16,363,310,30.5,1.77
4/19/2024,luffa,dambulla,4,16,363,230,30.26,0.81
4/19/2024,luffa,galle,4,16,363,230,30.67,1.94
4/19/2024,luffa,gampaha,4,16,363,,29.5,1.77
4/19/2024,luffa,jaffna,4,16,363,,31.03,0.24
4/19/2024,luffa,kaluthara,4,16,363,250,30.67,1.94
4/19/2024,luffa,kandy,4,16,363,220,25.71,2.16
4/19/2024,luffa,meegoda,4,16,363,240,30.67,1.94
4/19/2024,luffa,monaragala,4,16,363,280,29,1.93
4/19/2024,luffa,nuwaraeliya,4,16,363,230,18.86,0.4
4/19/2024,luffa,ratnapura,4,16,363,280,29,3.81
4/19/2024,pumpkin,ampara,4,16,363,220,29,0.57
4/19/2024,pumpkin,anuradhapura,4,16,363,210,30.26,0.81
4/19/2024,pumpkin,badulla,4,16,363,220,26.29,1.59
4/19/2024,pumpkin,colombo,4,16,363,215,30.5,1.77
4/19/2024,pumpkin,dambulla,4,16,363,190,30.26,0.81
4/19/2024,pumpkin,galle,4,16,363,180,30.67,1.94
4/19/2024,pumpkin,gampaha,4,16,363,,29.5,1.77
4/19/2024,pumpkin,jaffna,4,16,363,130,31.03,0.24
4/19/2024,pumpkin,kaluthara,4,16,363,210,30.67,1.94
4/19/2024,pumpkin,kandy,4,16,363,170,25.71,2.16
4/19/2024,pumpkin,meegoda,4,16,363,200,30.67,1.94
4/19/2024,pumpkin,monaragala,4,16,363,260,29,1.93
4/19/2024,pumpkin,nuwaraeliya,4,16,363,210,18.86,0.4
4/19/2024,pumpkin,ratnapura,4,16,363,210,29,3.81
4/19/2024,snake gourd,ampara,4,16,363,270,29,0.57
4/19/2024,snake gourd,anuradhapura,4,16,363,220,30.26,0.81
4/19/2024,snake gourd,badulla,4,16,363,320,26.29,1.59
4/19/2024,snake gourd,colombo,4,16,363,250,30.5,1.77
4/19/2024,snake gourd,dambulla,4,16,363,170,30.26,0.81
4/19/2024,snake gourd,galle,4,16,363,290,30.67,1.94
4/19/2024,snake gourd,gampaha,4,16,363,,29.5,1.77
4/19/2024,snake gourd,jaffna,4,16,363,165,31.03,0.24
4/19/2024,snake gourd,kaluthara,4,16,363,240,30.67,1.94
4/19/2024,snake gourd,kandy,4,16,363,220,25.71,2.16
4/19/2024,snake gourd,meegoda,4,16,363,210,30.67,1.94
4/19/2024,snake gourd,monaragala,4,16,363,220,29,1.93
4/19/2024,snake gourd,nuwaraeliya,4,16,363,190,18.86,0.4
4/19/2024,snake gourd,ratnapura,4,16,363,220,29,3.81
4/19/2024,tomato,ampara,4,16,363,180,29,0.57
4/19/2024,tomato,anuradhapura,4,16,363,180,30.26,0.81
4/19/2024,tomato,badulla,4,16,363,140,26.29,1.59
4/19/2024,tomato,colombo,4,16,363,170,30.5,1.77
4/19/2024,tomato,dambulla,4,16,363,145,30.26,0.81
4/19/2024,tomato,galle,4,16,363,210,30.67,1.94
